EpisodeID,Character,Replica
226,"Bernadette","Nope, all good."
226,"Howard","Prove it, make love to me right now on the kitchen floor."
226,"Bernadette","No, what is wrong with you?"
226,"Howard","Aha, you are upset. I do not know a lot about women, but I know I upset them."
226,"Bernadette","Howard, I am sorry if I am being weird, but it has nothing to do with you."
226,"Howard","It does not?"
226,"Bernadette","No. I did not want to tell you, but I am having a really tough time about going back to work."
226,"Howard","Oh. Okay, well, I get that. It was hard for me when I went back."
226,"Bernadette","It was?"
226,"Howard","Of course. I missed you and the baby and being able to watch Ellen every day."
226,"Bernadette","I just do not know what the right thing to do is. If I go back to work, I am abandoning Halley. If I do not go, I am giving up everything I worked for. It is like there is no right choice."
226,"Howard","Look, I do not know what the best decision is, either. But whatever we choose, if we are not happy, we can undo it."
226,"Bernadette","I guess."
226,"Howard","And the best part is Halley will not remember a thing. Babies are cute, but they are dumb. I mean, I go like this, she thinks I am gone, then magically I am back. I mean honestly, why are we saving for college?"
226,"Bernadette","I am not crazy about you calling our baby dumb."
226,"Raj","Does this place look familiar?"
226,"Sheldon","It is hard to say."
226,"Barman","Hey, Sheldon’s back."
226,"Bar patrons","Sheldon!"
226,"Sheldon","It is getting clearer."
226,"Barman","You gonna buy another round for the house?"
226,"Sheldon","Uh, no, thank you. We now know why MasterCard sent me a fraud alert."
226,"Leonard","Ask him."
226,"Sheldon","Um, yes. Howdy, partner. Do you happen to recollect if I left a notebook in these here parts?"
226,"Raj","These here parts?"
226,"Sheldon","It is called fitting in. By the way, good luck."
226,"Barman","Here you go."
226,"Sheldon","Oh, thank goodness."
226,"Barman","One top secret quantum guidance system."
226,"Leonard","You understood the math?"
226,"Barman","No, but Sheldon told me all about it. He told everybody."
226,"Leonard","That is just great."
226,"Barman","Oh, do not worry, he made us pinky swear we’d keep it a secret."
226,"Sheldon","I swear."
226,"Everyone","I swear:"
226,"Sheldon","Not to tell anyone."
226,"Everyone","Not to tell anyone."
226,"Sheldon","The top secret military information I am about to tell you."
226,"Everyone","The top secret military information I am about to tell you."
226,"Sheldon","We really need to skedaddle. Thank you."
226,"Raj","Bye."
226,"Barman","See you. Should probably erase this."
226,"Sheldon","Thank you for making me tea."
226,"Amy","You are welcome. How is it?"
226,"Sheldon","Yummy. And warm on my back."
226,"Amy","Do you need anything else?"
226,"Sheldon","You know exactly what I need."
226,"Amy","Fine. Soft kitty, warm kitty, little ball of fur. Happy kitty, sleepy kitty, purr, purr, purr."
226,"Sheldon","That is nice. Now in German."
226,"Amy","Weiches Kätzchen, warmes Kätzchen, das nie und nimmer murrt. Liebes Kätzchen, müdes Kätzchen, schnurrt, schnurrt, schnurrt."
226,"Sheldon","Great. Now Mandarin."
226,"Amy",""
226,"Sheldon","Now Navajo."
227,"Sheldon","All right, we are about to go live, everyone on their A-game, good energy. Hello. I am Dr. Sheldon Cooper."
227,"Amy","And I am Dr. Amy Farrah Fowler."
227,"Sheldon","And welcome to a special retrospective, where we will take a look back at the history of Fun with Flags on an episode we are calling…"
227,"Together","Fun with Flags: Behind the Flags: A Retrospective."
227,"Howard","Wondering how it all began?"
227,"Raj","You will need a good attention span."
227,"Howard","For information and entertainment."
227,"Raj","That is equally effective."
227,"Together","It is fun with flags, behind the flags, a retrospective. Flags."
227,"Sheldon","Mind you, when we say behind the flags, we do not literally mean these flags. That is just where we have dinner."
227,"Amy","Now, I am sure many of you are wondering how Fun with Flags began."
227,"Sheldon","So let’s hear from some people who were there at the very start. How, Howard, flashback sounds."
227,"Amy","Could have played that on my harp."
227,"Sheldon","Just roll the clip. tell us in your own words about that magical moment when Fun with Flags was born."
227,"Leonard","I honestly do not remember."
227,"Sheldon","Sure you do. I was telling you both the story about how Haiti and Lichtenstein discovered they had the same flag. It was at the Summer Olympics of 1936, and two plucky nations…"
227,"Penny","Oh, wait. I remember."
227,"Sheldon","Oh, and do you remember what you said?"
227,"Penny","Yes. Please find someone who cares."
227,"Sheldon","And that is exactly what I did. I found a lot of someones."
227,"Amy","Almost 200. Many of them on purpose."
227,"Sheldon","And now we are going to turn it over to you, the viewers, to call in and share your favourite Fun with Flags moments."
227,"Amy","And do not get discouraged if the phone lines are jammed. Just keep trying. Oh, thank God, welcome to Fun with Flags."
227,"Bert","Hey, Sheldon. Hey, Amy. It is Bert."
227,"Sheldon","Hello, Bert. What is your flag-related comment or query?"
227,"Bert","I have a girlfriend."
227,"Amy","And what does that have to do with flags?"
227,"Bert","Nothing. I just wanted everyone to know I have a girlfriend."
227,"Sheldon","Bert, you are tying up the line. My apologies to all of you trying to call in with legitimate flag comments."
227,"Amy","Ooh, ooh. All right. We have our next caller."
227,"Bert","Her name’s Rebecca."
227,"Howard","Should we get lunch or you want to eat at the zoo? Oh, Howie, I do not need food as long as I can look at my phone."
227,"Bernadette","I do not like when you imitate me."
227,"Howard","You want to hear my Stuart? It is been a while since I have gone on a date. You mind if we watch the monkeys doing it?"
227,"Stuart","I said that to you in confidence."
227,"Howard","This is supposed to be our family fun day. What is so important on your phone?"
227,"Bernadette","I am on the day care’s website."
227,"Howard","Stop looking at that. The day care’s great. It is on campus. My office is two minutes away. There is nothing to worry about."
227,"Bernadette","What if she likes the people who work there more than us?"
227,"Howard","She already likes soap bubbles more than us."
227,"Bernadette","When I go back to work, we are gonna leave her with these people. We do not know anything about them."
227,"Howard","They are highly-trained educators with background checks. They are even required to be current on all vaccinations."
227,"Stuart","You leave her with me, and I am not any of those things."
227,"Sheldon","Where’s Howard?"
227,"Raj","He took the day off."
227,"Sheldon","Oh, let’s take advantage of his absence and tell the kinds of jokes only physicists get. I will go first. Okay, here. Uh, Heisenberg is pulled over by a police officer. And the policeman says, did you know you were going 85 miles per hour? And Heisenberg says, darn it, now I do not know where I am."
227,"Leonard","So Howard back Monday?"
227,"Raj","Yeah."
227,"Bert","Hey, guys."
227,"Sheldon","Oh, hello."
227,"Leonard","Hey. Want to join us?"
227,"Sheldon","Ah-ah-ah, he is a geologist, and I have more physics jokes."
227,"Raj","Oh, quick, sit."
227,"Leonard","So, Sheldon says you have a new girlfriend."
227,"Sheldon","Yeah, which he rudely announced on my flag show. People were so upset about it no one else called in the rest of the night."
227,"Bert","Sorry. I could not help myself. I guess I just love love."
227,"Raj","Well, I am very happy for you."
227,"Leonard","Hey, we are all having dinner tonight. Why do not the two of you join us?"
227,"Sheldon","Hold on. We do not know anything about this woman."
227,"Bert","What do you want to know?"
227,"Sheldon","Is she a geologist?"
227,"Bert","No."
227,"Sheldon","Oh great, see you at seven."
227,"Howard","How about after this we go see the exotic bird show?"
227,"Stuart","Not a good idea. My hair is a coveted nesting material."
227,"Howard","Learning anything?"
227,"Bernadette","Well, sloth babies cling to their mothers’ bodies for almost a year. I am going back to work after only four months, so I have learned I hate myself, I hate sloths, and I hate you for bringing me here."
227,"Howard","Me I get, but that sloth is pretty cute."
227,"Bernadette","It is not just the sloth. Polar bears nurse their cubs for almost eight months. The orangutan mother builds her baby a new home every night. And what do I do? I choose my career over my child."
227,"Stuart","Told you we should have gone to Legoland."
227,"Raj","Cannot believe Bert has a girlfriend and I do not."
227,"Amy","I thought you were taking a break from women to focus on your career."
227,"Raj","Oh, grow up."
227,"Leonard","Do not you have any friends he can date?"
227,"Penny","Hey, I already set up Howard and Bernadette. It is your turn to ruin some poor girl’s life."
227,"Raj","Oh, hey, guys. Come in."
227,"Bert","Thanks. Everyone, this is Rebecca."
227,"Rebecca","Hi."
227,"Leonard","Hey."
227,"Sheldon","She is younger and far more attractive than he is. They are copying you two."
227,"Howard","What are you making?"
227,"Stuart","Chicken. Birds mess with my hair, I come back hard."
227,"Howard","Finally get Halley down?"
227,"Bernadette","Yeah, eventually. She is still not happy about taking a bottle, though."
227,"Howard","Look, if you are not ready to go back to work, we will figure something out."
227,"Bernadette","No, I will be fine."
227,"Stuart","It might be good for her. Howard’s mother was around him all the time, and he is a world-class mama’s boy."
227,"Howard","I mean, why would you say that?"
227,"Stuart","Go ahead, have a tantrum, that will prove me wrong."
227,"Bernadette","It would be nice to raise Halley to be a little more independent than you were."
227,"Howard","I guess. It was not until college that I learned you can put a thermometer in your mouth."
227,"Stuart","On that charming note, dinner is served."
227,"Penny","So is this your first time dating a scientist? ‘Cause I am thinking of starting a support group."
227,"Rebecca","Actually, I am not new to this. I was engaged to a Scientologist."
227,"Sheldon","Bert, Rebecca. I’d like to apologize for my insensitive comment earlier."
227,"Rebecca","Do not worry about it. It is fine."
227,"Sheldon","See? It was fine. I did not need a time-out."
227,"Amy","It was not a time-out. Let’s get some food."
227,"Sheldon","You made me sit on the stairs and think about what I did."
227,"Amy","Get your food."
227,"Raj","So how did you two meet?"
227,"Rebecca","Oh, it is such a cute story. We met on a dating Web site."
227,"Leonard","Is that it?"
227,"Rebecca","Oh, sorry. The end."
227,"Raj","That is nice. I have not had much success meeting people online."
227,"Bert","I did not either, until I revamped my profile."
227,"Sheldon","What’d you do, delete your photo?"
227,"Amy","Go."
227,"Sheldon","Fine."
227,"Amy","And do not you slam that door."
227,"Sheldon","Aw, man."
227,"Rebecca","Did I say something wrong?"
227,"Leonard","No, it is always him."
227,"Penny",", Bert, you were telling us how you updated your profile?"
227,"Bert","Right. I was not getting any responses, and then I added recent $625,000 MacArthur grant winner, and five minutes later I met my soul mate."
227,"Amy","I was wrong. You can come back in."
227,"Leonard","So, Rebecca, how did you become a personal trainer?"
227,"Rebecca","I came to Los Angeles to be an actress, and things did not really work out."
227,"Sheldon","I’d say she is copying you again, but I am getting tired of sitting in the hall."
227,"Raj","I’d love a personal trainer. I have not seen my abs since they opened a Shake Shack on my drive home."
227,"Rebecca","I could give you some free sessions."
227,"Penny","Oh, is that offer for everybody?"
227,"Leonard","Nice try. I am not going."
227,"Rebecca","Where’s your bathroom?"
227,"Leonard","Mm, just down there."
227,"Bert","She is so perfect, sometimes I think she is not real. And then she goes to the bathroom, and I know she is."
227,"Penny","Aw, that is so weird."
227,"Amy","I am sorry, Bert, but are not you worried she is only with you for your money?"
227,"Bert","She better be. On our first date, I bought her an 80-inch flat-screen."
227,"Sheldon","Your first date? Did you even measure her walls?"
227,"Penny","You know, on our first date, Leonard used a coupon to buy me a pretzel."
227,"Leonard","And we lived happily ever after."
227,"Penny","The end."
227,"Bernadette","Well, guess I am ready to go."
227,"Howard","Have a great first day back."
227,"Bernadette","You have everything she needs for day care?"
227,"Stuart","Yep, all in the bag."
227,"Bernadette","Okay. Okay, sweetie, Mommy’s gonna go to work now, so you have fun today."
227,"Howard","I told her if day care is anything like prison, find the biggest baby and knock him out."
227,"Stuart","Bye, cutie. I am gonna miss you. I am gonna be waiting right here tonight when you get home."
227,"Bernadette","Stop, you are gonna make me cry."
227,"Howard","Great, now everybody’s crying."
227,"Stuart","At least Halley’s not."
227,"Howard","That is good."
227,"Bernadette","She is not gonna see us all day, and she does not even care."
227,"Sheldon","Who’s ready to laugh?"
227,"Leonard","O-o-o-o-oh."
227,"Sheldon","Okay. So, Feynman, Einstein and Schrodinger walk into a bar. Feynman says, it appears"
227,"Leonard","That is actually funny."
227,"Raj","You should send that to Jimmy Fallon."
227,"Bert","Hey."
227,"Leonard","Oh, hello. Join us."
227,"Raj","Hey. Yeah. Hey, sorry if last night was awkward."
227,"Bert","Actually, it got me thinking that I should not flaunt my money to find love. I might break up with Rebecca."
227,"Leonard","Wow, that is a big step."
227,"Raj","I think it shows a lot of character."
227,"Bert","I am gonna hold out and see if I can find a hot young blonde who likes me for me."
227,"Sheldon","That is a good one. Okay, now, Leonard, you tell a joke."
227,"Bernadette","How’s she doing?"
227,"Howard","She is great. Look."
227,"Bernadette","I see a wall, floor, some Asian baby, there she is."
227,"Howard","See? Nothing to worry about."
227,"Bernadette","Thank you. Okay, I am gonna try and get some work done."
227,"Howard","Yeah, me, too. Love you."
227,"Bernadette","Love you, too. Bye."
227,"Stuart","How is she?"
227,"Howard","What are you doing here?"
227,"Stuart","Cannot a guy hang out at a college he does not go to and stare at a baby that is not his?"
227,"Howard","I get it. I have not even made it to my office yet."
227,"Stuart","Is it weird if we just stand here and watch her all day?"
227,"Howard","Probably. We should go."
227,"Stuart","Yeah. Or we could take her to the aquarium."
227,"Howard","I will get her, you grab her bag."
227,"Stuart","Hang on, Halley, we are busting you out of there."
227,"Amy","What are you looking at?"
227,"Sheldon","Comments from our Behind the Flags retrospective. Get this, people are calling it the longest one yet."
227,"Bert","Hello? Anybody home?"
227,"Leonard","Is that Bert?"
227,"Bert","It is Bert."
227,"Penny","I think it is Bert."
227,"Raj","Hey, what is up?"
227,"Bert","I broke up with Rebecca."
227,"Penny","Oh."
227,"Amy","Oh. You know, good for you."
227,"Bert","No, I miss her. I do not know why I listened to you."
227,"Sheldon","He is not wrong. It was your crackpot idea that he deserves love."
227,"Amy","You know, you need to start raising your hand before you speak. Yes, starting now."
227,"Penny","Bert, you are a good guy, you deserve a woman who’s interested in more than just your money."
227,"Bert","She was also interested in walking around my house in her underwear. Now the only one doing that is me."
227,"Leonard","If you are that upset, go get her back."
227,"Bert","I tried. She is not answering my calls. Which really hurts because I bought her that phone. I made a huge mistake."
227,"Raj","No, you did not. Okay? Look, Bert, when I had money, I dated lots of girls who were not right for me. And then I gave up my money, and now I am alone and living with my friends, and somebody else should probably talk now."
227,"Penny","Look, sweetie, relationships are not about money, okay? It is about respect and having things in common and… yes, Sheldon?"
227,"Sheldon","You and Leonard do not have anything in common. Maybe you should break up."
227,"Leonard","You called on him."
227,"Stuart","Guess who’s home from day care?"
227,"Howard","It is Halley. Unless somebody else put an X on the bottom of their kid’s foot."
227,"Bernadette","You realize they called when you took her."
227,"Howard","Guess who’s home from the aquarium?"
227,"Bert","Sorry again for barging in."
227,"Leonard","You do not have to go. You are welcome to hang with us."
227,"Sheldon","Actually, our friendship group is at capacity. But if anybody drops out, you are at the top of the list. Unless it is Raj, in which case, we will probably get a person of colour."
227,"Bert","You guys are nice, but I am just gonna buy Rebecca a Jet Ski and see if that gets her back."
227,"Raj","I feel bad for Bert."
227,"Sheldon","So he is using his money to attract a mate. Is that any different than me using my intelligence to attract Amy? Or Leonard using his power of grovelling to get Penny?"
227,"Leonard","It is totally different. Bert’s money might run out, but I can beg until the end of time."
227,"Penny","All that and he is shorter than me."
227,"Raj","Sheldon, what did Amy have that attracted you?"
227,"Sheldon","Oh, so many things. Her mind, her kindness, and especially her body."
227,"Raj","Really?"
227,"Amy","Relax. We are the same blood type. He knew he could harvest an organ."
227,"Howard","She does look happy."
227,"Bernadette","See? This is the right thing for her. Let’s all just go to work."
227,"Stuart","Any time."
227,"Bernadette","Let me just say good-bye. Halley. Look at Mommy. Over here, honey. Say good-bye to Mommy. Look at me. Look at your mother. All right, we can go."
227,"Sheldon","Hello. I am Dr. Sheldon Cooper."
227,"Amy","And I am Dr. Amy Farrah Fowler."
227,"Sheldon","Based on the glowing reception of our recent Behind the Flags retrospective, we thought you might like to see how it all came together."
227,"Amy","So welcome to tonight’s episode,"
227,"Together","Fun with Flags: Behind the Behind the Flags: A Retrospective Retrospective."
227,"Sheldon","Ooh, we already have our first call."
227,"Amy","Oh. Hello, you are on Fun with Flags."
227,"Bert","The Jet Ski worked. I got her back."
228,"Leonard","We are pinned down."
228,"Howard","We cannot get through."
228,"Raj","Sheldon, get over here and help."
228,"Sheldon","Okay, one second."
228,"Leonard","Sheldon, why are you jumping up and down?"
228,"Sheldon","I am trying to shoot."
228,"Howard","Then use the shoot button, not the wonderful thing about Tiggers button."
228,"Leonard","Aw."
228,"Raj","That is it, we are dead."
228,"Howard","Okay, challenge them again."
228,"Leonard","Doing it right now. Oh, they cannot. There is an important Little League game tomorrow."
228,"Howard","No wonder they beat us, they are jocks."
228,"Sheldon","What happened to me? I used to excel at these things."
228,"Howard","Kids are always better at video games."
228,"Sheldon","Well, I do not like it."
228,"Leonard","Mm, if it makes you feel better, you still dress like a child."
228,"Sheldon","No, but it is not just video games. I downloaded the new O.S. for my phone, took me a week to stop accidentally texting kissy faces to everyone."
228,"Howard","Oh, so our love is not real?"
228,"Raj","Well, I know how you feel. I tried one of those electronic Japanese toilets, practically shot myself across the room."
228,"Sheldon","I guess I just need to face it, I am no longer a wunderkind. Now I just wonder what is for lunch."
228,"Leonard","Hot dogs."
228,"Sheldon","Yay."
228,"Penny","I did not know you could drink while you are breastfeeding."
228,"Bernadette","Yeah, they say the yeast in beer helps with milk production."
228,"Amy","I am pretty sure that is a myth, let me check."
228,"Bernadette","Ruin it for me and I will break this glass over your head."
228,"Amy","To denial."
228,"Penny","Ooh. I am gonna get another. You want food?"
228,"Bernadette","Yeah, breastfeeding burns, like, 5,000 calories a day. Do not touch that phone."
228,"Zack","Penny?"
228,"Penny","Oh, Zack. Hey."
228,"Zack","What are the odds of running into you here?"
228,"Penny","Well, it is a bar, so pretty good. Uh, what is new?"
228,"Zack","Oh, tons of stuff. Put artificial grass in my backyard, got engaged, had a scary mole that turned out to be Sharpie."
228,"Penny","Well, congratulations."
228,"Zack","That is what my dermatologist said."
228,"Penny","No, on, on getting engaged, good for you."
228,"Zack","Oh, thanks. How about you? Hey, how’s Leonard? Is he still smart?"
228,"Penny","Yes, yes, he is working for the government on an infinite persistence gyroscope. Of course, the first time I say it right, he is not even here."
228,"Zack","I love that little guy. Hey, we should all have dinner sometime."
228,"Penny","Uh, yeah, sure, I will check with Leonard."
228,"Zack","Cool, I will check with Sara. Sara, pull up my calendar. It never works for me."
228,"Sheldon","I have been thinking about our recent humiliation."
228,"Leonard","You are gonna have to be more specific."
228,"Sheldon","At the hands of those teenagers."
228,"Leonard","More."
228,"Sheldon","Boy teenagers."
228,"Leonard","Oh, the video game. Yeah, that was bad."
228,"Sheldon","I started doing some reading on cognitive vitality, and I came across an area of research called super-aging."
228,"Raj","You know who’s a super-ager? Jennifer Lopez. Like, what is her secret?"
228,"Howard","Now, this is rare. I do not know which one of you I want to stop talking first."
228,"Sheldon","The theory is that if you really tax your brain, the neurofibers will become thicker and the glial cells more lustrous."
228,"Raj","Like J-Lo’s hair."
228,"Howard","Boy, it is neck and neck right now."
228,"Leonard","How is super-aging any different than, like, doing crossword puzzles?"
228,"Sheldon","Well, it is not just doing simple cognitive tasks. You need to push your brain out of its comfort zone and reach mental exhaustion."
228,"Leonard","I drive you to work every day, my brain must look like the Hulk."
228,"Raj","If you really want to challenge yourself, you could learn to speak Hindi."
228,"Sheldon","Jab mein aat saal ka tha maine seekha tha."
228,"Raj","Could you say that in English? I actually, I never learned Hindi."
228,"Penny","Hey, you ready to go?"
228,"Leonard","Yeah, I guess."
228,"Penny","What is the matter?"
228,"Leonard","Honestly? It is a little strange having dinner with your ex-boyfriend, and it is not like we have a lot to talk about."
228,"Penny","What? He loves you, okay? And he is interested in your work. You could talk about the infinite perspective… I swear I know it."
228,"Leonard","It will be fine, let’s just go."
228,"Penny","Well, and his fiancée will be there, so you know, if the conversation lags, we can talk about their wedding."
228,"Leonard","Aaargh."
228,"Penny","Come on, I spent an entire plane ride with you talking about the trailer for Deadpool 2."
228,"Leonard","Ha, I knew you were not asleep."
228,"Zack","Hey, guys."
228,"Penny","Hi. Hey, where’s your fiancée?"
228,"Zack","Oh, she could not make it. She had an emergency."
228,"Penny","Oh, no, what happened?"
228,"Zack","I did not ask."
228,"Amy","Hey."
228,"Sheldon","Hey."
228,"Raj","Hey."
228,"Amy","What smells so good?"
228,"Sheldon","Raj is teaching me to make croissants."
228,"Amy","Is this part of your super-aging?"
228,"Sheldon","Yes. Yeah, it seemed daunting at first, but then I realized, it is like the chemistry set I had as a kid. Only, when your brother eats this, no one has to call Poison Control."
228,"Raj","Okay. Shall we? Oh, my God. It is light, it is flaky, it is buttery. You do not need to have sex with him, just eat one of these."
228,"Sheldon","Yes, it is delicious. Physicist, baker, lover, what cannot I do?"
228,"Amy","Well, clearly mental tasks are not enough. Maybe you need to challenge your motor skills."
228,"Sheldon","For the last time, I am not having a tickle fight with you."
228,"Raj","You want a real challenge, try keeping me from eating more of these."
228,"Sheldon","You are just using food to mask the fear that you are fundamentally unlovable and therefore going to be alone forever."
228,"Raj","Damn it, he is good at that, too."
228,"Zack","Thanks. Wow, working on a top secret government project, that is so cool. Do you have a bodyguard to keep spies away?"
228,"Leonard","I have Sheldon, that keeps most people away."
228,"Zack","I miss that guy. He is like the Swedish Chef Muppet. I do not know what he is saying, but he is funny."
228,"Leonard","Oh, I know what he is saying, and he is not, he is not funny."
228,"Zack","So, Penny, what is going on with you? How’s the job?"
228,"Penny","Uh, it is okay, I am still in pharmaceutical sales."
228,"Leonard","She is doing amazing. She can actually make a side effect, like 10% chance of liver failure, sound like a 90% chance of liver success."
228,"Penny","Yeah, lying is not my favourite part of the job. Actually, I am not crazy about a lot of it."
228,"Zack","Hey, if you are not happy there, I have been looking for a new head of sales at my company. And we do not sell drugs, just menus, so the only lie you will be telling is we print on recycled paper. We do not."
228,"Penny","Oh, that is a nice offer."
228,"Zack","You know, we’d make a great team. Or as we say in the menu business, I cannot do this without Me N U."
228,"Penny","Right, ’cause it spells menu."
228,"Zack","Yeah, right? It is funny. I got a lot of menu jokes, but that is my favourite."
228,"Howard","All right, this is everything. What do you want to learn?"
228,"Sheldon","It really does not matter, as long as it is challenging."
228,"Howard","Okay, well, how about, oh, I teach you some close-up magic."
228,"Sheldon","Howard, I am trying to make myself uncomfortable, not everyone else."
228,"Bernadette","So you wanted to learn something physical and you came to Howard Wolowitz?"
228,"Howard","Hey, the circus arts are very physically and mentally demanding. Have you ever tried to juggle?"
228,"Bernadette","Yes, I am juggling my love for you and my embarrassment of you right now."
228,"Howard","And it is hard, is not it? So the key is, the moment one ball is at the top of its arc, you toss the next one. Hmm?"
228,"Sheldon","Okay, I think I got that."
228,"Howard","Uh, hold on. There is an old saying in juggling."
228,"Bernadette","Is it I am going to die alone?"
228,"Howard","No, it is if you want to have fun, start with one. Yours we think, but we do not say. All right, just toss it up and catch it a few times, get comfortable with it."
228,"Sheldon","Okay. Just to be on the safe side, am I in any danger of getting juggler’s elbow?"
228,"Howard","No."
228,"Sheldon","Are you sure? ‘Cause I am feeling a twinge."
228,"Penny","See, that was not so bad. He even picked up the check."
228,"Leonard","Yeah. Although, when he was trying to figure out the tip, I am pretty sure I saw smoke coming out of his ears. You are not really considering working for him, are you?"
228,"Penny","Well, maybe, I mean, it seems kind of perfect. I have sales experience, and I have been a waitress, so I have restaurant experience, and if he is figuring out my Christmas bonus, we could buy a boat."
228,"Leonard","Do not you think it might be a little weird to work for someone you used to date?"
228,"Penny","You work with Sheldon, you tell me."
228,"Leonard","Yeah, it is weird."
228,"Penny","Okay, are you seriously jealous of me working with Zack?"
228,"Leonard","No, no, I am not jealous, I just think you have got a good thing going where you are right now, and you make great money and you have not slept with any of your co-workers."
228,"Penny","Great, so you want me to stay at a job I am not happy at?"
228,"Leonard","Uh."
228,"Penny","You okay? You kind of look like Zack trying to figure out that tip."
228,"Leonard","Of course I do not want you to be unhappy, but I also want you to be smart, and working for an ex-boyfriend is not very smart. You do not have to stop, just slow down, I will jump out."
228,"Sheldon","Amy, look, I am on a unicycle!"
228,"Amy","How did you get from croissants to a unicycle?"
228,"Sheldon","I hurt myself juggling."
228,"Amy","Where did you get it?"
228,"Sheldon","Howard said I could borrow it, Bernadette said forever."
228,"Amy","Have you tried letting go of the rope?"
228,"Sheldon","What, are you crazy? I am on a unicycle."
228,"Amy","All right, well, have fun."
228,"Sheldon","Wait, I need help getting down."
228,"Amy","Well, what do you want me to do?"
228,"Sheldon","Drag out our mattress and put it over here, then go across the hall, get their mattress and put it over here. But before you do any of that, scratch my nose."
228,"Howard","So you told her she was being dumb?"
228,"Leonard","No, I told her she was being not smart. Which was dumb."
228,"Raj","Why did you even go to dinner with the guy?"
228,"Leonard","We covered this, I am dumb."
228,"Penny","So he is my ex-boyfriend, who cares? I cannot believe Leonard would be so insecure."
228,"Bernadette","Really? I have no trouble believing that at all."
228,"Penny","And Zack’s engaged. Leonard has no reason to feel threatened."
228,"Bernadette","We are talking about the same Leonard, right?"
228,"Leonard","So you think it is fine if she works for Zack?"
228,"Howard","I do not know, maybe."
228,"Raj","Well, he is much more attractive than Leonard."
228,"Howard","Yes, but that is gonna be true of a lot of guys she works for."
228,"Leonard","Yeah, but she also used to sleep with Zack."
228,"Howard","Again."
228,"Bernadette","I would never let Howard work with an ex."
228,"Penny","What, you would not trust him?"
228,"Bernadette","I would not trust her. He is thin and sexy like a Jewish greyhound."
228,"Penny","Yeah, that, that is the sexiest dog."
228,"Bernadette","And I’d like to think Howie would not take a job I was uncomfortable with."
228,"Penny","‘Cause he is scared of you?"
228,"Bernadette","Terrified."
228,"Penny","Yeah."
228,"Howard","You know what? I am with Leonard, this is not cool."
228,"Leonard","Thank you."
228,"Raj","I disagree. Penny is a strong, independent woman. The more you try to control her, the more she will push back."
228,"Leonard","So you think it is okay?"
228,"Raj","Oh, no, she is gonna leave you for someone, might as well get it over with."
228,"Amy","What are you doing?"
228,"Sheldon","I am returning this stuff to Howard."
228,"Amy","Oh. Well, Bernadette made me promise if you did not want it, we’d give it to a homeless clown. What happened to learning the unicycle?"
228,"Sheldon","Oh, I stopped that, it was dumb. Uni, bi, tri, menstrual, all cycles are dumb."
228,"Amy","You said juggling was dumb, too."
228,"Sheldon","Well, it is. If I wanted to hold three things at once, I’d wear cargo pants."
228,"Amy","Sheldon, is it possible that when things get really difficult, you just give up?"
228,"Sheldon","Are you calling me a quitter?"
228,"Amy","Well, if you honestly…"
228,"Sheldon","This conversation is over."
228,"Amy","His mother warned me. Everybody warned me. Actually, he warned me."
228,"Penny","Hey."
228,"Leonard","Hi."
228,"Penny","You want to talk?"
228,"Leonard","That does not seem to be where I shine. How about I just give you one of these?"
228,"Penny","Look, we can have a reasonable conversation and I will not get mad. I do not like it after sex, and I do not like it now."
228,"Leonard","Yeah, sorry."
228,"Penny","Yeah. All right, just come here. Look, I get me working with Zack is weird and I do not want you to be uncomfortable."
228,"Leonard","Well, thanks. And I do not want you to be stuck at a job you do not like."
228,"Penny","Then what do we do?"
228,"Leonard","Well, I do not love it, but if you really want to take this job, I will find a way to deal with it."
228,"Penny","No, I know you will try, but it will make you miserable, which will make me miserable, and I am just gonna stay where I am at for now."
228,"Leonard","No, no, no, no, you are, you are unhappy there and then you are gonna blame me for making you stay, and it is fine, I will just, I will suck it up."
228,"Penny","You do not need to do that, it is okay."
228,"Leonard","Yeah, see, now I feel terrible, like I am being selfish and holding you back. What? Say something. Yeah, that is pretty annoying."
228,"Amy","I made you tea."
228,"Sheldon","Thank you."
228,"Amy","I am sorry I called you a quitter."
228,"Sheldon","It is okay, I stopped being upset about that. And no, the irony is not lost on me."
228,"Amy","What are you reading?"
228,"Sheldon","This article says the peak age for making a Nobel Prize-winning discovery is 40."
228,"Amy","So?"
228,"Sheldon","So I am running out of time."
228,"Amy","That is ridiculous, you are a brilliant man. The best years of your life are still ahead of you."
228,"Sheldon","Oh, you have to say that, you are sweet on me."
228,"Amy","Well, if you are really worried about your career, maybe you should consider spending a little less time with video games and comic books."
228,"Sheldon","Hey, I thought you were sweet on me."
228,"Amy","Okay, fine, let’s say you never win a Nobel Prize. Let’s say you spend your life doing solid scientific research surrounded by friends and loved ones who appreciate you, not for what you have accomplished but for who you are as a man. Would not that be a life well-lived?"
228,"Sheldon","You are so cute. I am gonna go learn how to walk on stilts."
228,"Amy","So many warnings."
228,"Penny","Okay, are you sure about this?"
228,"Leonard","Absolutely. I just want you to be happy. And maybe a little turned on about how selfless I am being."
228,"Zack","Penny, what is up?"
228,"Penny","Hey, uh, so I have been thinking about it and I want to take the job."
228,"Zack","Oh, bad news. When my fiancée found out that I was offering a job to my ex-girlfriend, she said it was a stupid idea and threw a shoe at me."
228,"Penny","Oh, so there is no job?"
228,"Zack","Nope, just a little bump on my forehead."
